Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T47279617,11/08/24,05:33:49,b8e9bf8e-5132-47d4-aeec-7ff8897fc7ab,638fba45-371d-47f7-b936-317bf258d85f,7ed730b2-0eb5-4083-a025-4261a421d03a,Purchase,PayPal,Nellore,Odisha,188.183.168.89,Completed,iOS,21,Purchases,Online,-8.12,50,4482.97,0
T26706073,12/02/24,01:55:19,883077ee-a59d-4f41-bcd1-6b6882860da5,343137ce-a40f-4d6c-ae64-8a25d8854da1,326adea6-dd58-4fb5-bc53-52c92b11e5c3,Investment,Rupay,Bhavnagar,Telangana,57.243.227.161,Pending,Android,28,Investment,Online,26.84,33,2614.72,1
T66333414,05/02/24,21:24:30,8f63de5c-d0e6-4157-beeb-78a03d60409e,fcf675f0-3bce-4d1a-bde5-f1f9123e3fc2,f6e4681e-acc8-43fc-b7d0-f20ff6eb6a17,Purchase,Razorpay,Asansol,Nagaland,44.147.157.159,Completed,MacOS,9,Investment,In-store,-11.4,27,3468.1,1
T26180027,01/01/25,22:34:00,adc55e44-1f35-4f39-891c-965b2b96dd9f,91538559-3e03-4a94-b7fa-b8d7683cd604,dcb5286e-64d5-4a0b-bfe2-1d3b593584ae,Purchase,Rupay,Hapur,Meghalaya,147.72.217.158,Failed,Windows,35,Utilities,Online,76.35,58,4643.79,0
T70557481,21/04/24,13:51:02,49698ec7-fe7f-4c02-90cb-a290247eec8b,11c9d1ea-b8b5-4f0d-a316-d65b078aa34f,cb13c17f-c373-4edc-98c7-25e72bc14138,Other,Stripe,Mira-Bhayandar,Meghalaya,22.50.6.42,Failed,MacOS,0,More Services,Mobile,-69.99,60,8599.77,0
T75222897,11/05/24,02:32:20,889721d1-8a6c-4d58-bcea-ac780fac7b3a,a10fd9b5-7f4b-4079-8feb-faa8ca0d10dd,7054080a-09b2-4d0a-9687-cf7da236ed19,Bill Payment,BharatPe,Panchkula,Maharashtra,8.154.35.243,Failed,MacOS,33,Brand Vouchers and OTT,Online,-94.25,22,6698.94,1
T82525290,06/01/24,20:34:27,acc89cce-4bfe-4ac8-b74b-ee9b4d49020d,a0fc8c20-696f-4549-9857-6c0388cfcf5a,d980cd85-1c53-47a1-89c8-0883cc543b80,Bank Transfer,Rupay,Thanjavur,Nagaland,51.46.66.67,Pending,Windows,15,Other,Online,90.89,48,8031.4,0
T38110370,25/01/24,21:27:26,fc9058fc-cb83-4cd2-87d5-cb9bec8b5319,b0b237cf-feaf-41f2-8ab9-e430ab4742ad,44057b65-8092-417e-991a-f9b02f82106d,Purchase,Paytm,Miryalaguda,Gujarat,119.107.170.236,Pending,iOS,7,Utilities,Mobile,-55.48,48,6622.61,1
T60728412,09/03/24,15:56:28,a3bab051-5a29-4067-866e-9d314d619770,5dd177a7-c873-4662-b299-584a72dc56f0,44d6aba6-5263-4736-818d-543fe0417be8,Other,BharatPe,Bhusawal,Andhra Pradesh,176.92.247.31,Failed,MacOS,33,Utilities,Online,55.23,45,4625.38,1
T42248723,12/02/24,22:57:50,45c24578-defa-4020-87ca-32e8979b42b7,e7e76d92-8a57-455c-9552-2ee5958d4834,64116fc8-ef7d-446d-b715-ae14bc3e6cf6,Subscription,PhonePe,Fatehpur,Gujarat,48.37.183.48,Pending,Android,32,Utilities,Online,-43.87,14,1297.56,1
T35580743,17/09/24,02:31:32,fe504380-abb9-4af9-b97f-07f5e904b854,953a6ec8-2e43-4498-b956-826bea4250bd,4654dd82-74d6-450a-921c-ff527f403f8b,Refund,Razorpay,Latur,Maharashtra,197.221.111.156,Failed,Windows,28,Utilities,In-store,-18.89,39,2123.45,1
T92596936,14/07/24,03:13:27,9ef7fb39-1b9d-43e8-8177-d9bcddb34540,a6cbdd84-a799-452e-bad4-1c8b848af1af,e09c4a80-b142-4380-b829-01da8d2249fe,Subscription,Stripe,Gangtok,Jharkhand,76.20.19.207,Failed,MacOS,28,Financial services and Taxes,In-store,-95.62,39,853.28,0
T68038783,17/02/24,06:02:50,4be898d5-3a6e-4746-b755-a75badc93f5f,cc3251e6-5182-4ef0-8919-9be930e0e784,17738fe8-c410-4770-8ffe-ee4825c612f9,Bank Transfer,Paytm,Panchkula,Kerala,86.251.18.114,Failed,Windows,11,Brand Vouchers and OTT,Mobile,24.13,34,5091.58,1
T56927022,28/10/24,11:05:17,4c0c932a-d4aa-4d19-b2b8-b0dbc096761c,25e637c1-791a-4845-9db7-ea0189c1fcae,252dbb88-3540-4020-be98-9350709a7258,Bill Payment,MobiKwik,Tiruchirappalli,Meghalaya,174.104.148.105,Completed,Windows,11,Travel bookings,Mobile,1.3,51,4156.42,0
T55599017,11/02/24,21:53:58,3031418f-cde5-44f5-bfb2-53cae75959d2,d784da58-2d71-49b2-9c0d-0dd2eb72083f,da78cd4a-a986-44ad-8a74-5f92010e3cbe,Subscription,Stripe,Vellore,Gujarat,86.97.244.39,Pending,MacOS,3,Home delivery,Mobile,96.77,25,8396.94,1
T68300442,03/08/24,13:13:41,9c8396f1-b7ff-4992-a574-0e7e4e4eac10,69a3b541-6d95-4b6a-8f7b-13df3cb9380c,3e02cc9e-68d7-49ec-8aec-5e486717830d,Bill Payment,BHIM,Pimpri-Chinchwad,Maharashtra,13.117.185.194,Pending,Windows,27,Financial services and Taxes,In-store,67.97,0,5404.35,0
T46864211,17/11/24,16:18:24,e8ec7344-cf4c-4d9c-8309-fdfbdf0365d7,af7ed045-b3ae-4a7c-a6f1-616650fabf05,934df3c2-5748-40bd-bf09-3476121bb847,Purchase,PayPal,Raipur,Punjab,59.139.28.184,Completed,Android,21,Home delivery,Mobile,-93.64,47,6482.73,1
T90988573,20/11/24,07:12:17,f7d72835-3d48-41d5-a969-173a0dc4500b,1e0a4324-cf0a-428d-8996-53b7f123e3e8,1d93863c-d57b-41eb-a232-93e511459b10,Bill Payment,PhonePe,Serampore,Jharkhand,189.77.131.22,Pending,Windows,32,Investment,Mobile,54.44,50,6687.58,0
T84116724,09/08/24,21:27:15,84c7f6ac-4ac2-4bef-a361-bc2a706f3257,a414234b-16b0-48bd-ae9f-413122e990b8,2a17af1f-ea68-4362-ac67-30208d4ed711,Investment,PhonePe,Bhopal,Uttar Pradesh,142.40.117.167,Completed,Windows,22,Investment,Online,48.35,57,5233.15,1
T74130446,07/04/24,19:45:57,b6a02ba9-9211-466e-9f6f-0013ca51a163,26c2dd2b-9bd8-492c-b284-6c6addcead2b,78c2b12d-e9ef-433b-a594-c4fc3706efa7,Subscription,BHIM,Tiruchirappalli,Tripura,100.5.17.191,Pending,MacOS,1,Donations and Devotion,Online,41.85,36,8538.15,0
T16884416,12/05/24,14:05:00,4d1e6404-7729-433c-a250-8e6bc5b9d5ec,56c52414-8737-4d07-af4d-60044d5964da,ad8a9823-50f6-47b8-9898-1180841f9dbd,Bill Payment,Rupay,Agra,Meghalaya,110.20.171.7,Pending,Android,46,Utilities,Mobile,61.15,39,7230.63,0
T30848639,24/12/24,22:18:57,8e780ae6-9dfc-44c1-930f-75d2db20acc6,e43ce9dc-4b0a-44c7-b2ed-a71da27aad2f,f0cdb829-2d45-473c-90b7-1f6b6053d348,Purchase,Stripe,Shimla,Assam,113.237.94.84,Failed,Windows,35,Brand Vouchers and OTT,Online,-4.58,40,9537.61,1
T62167408,23/05/24,16:32:04,81e5bdc4-631a-47a5-98d0-df753efa6b02,48c38f95-21e2-4355-aa91-2e4114350230,241ae07d-7a1e-4ba9-97b3-4acdd6166283,Investment,Razorpay,Siwan,Manipur,96.81.100.210,Failed,iOS,28,Purchases,Online,53.54,50,1415.41,0
T25971976,02/03/24,22:10:08,0399719e-aa41-4e42-8143-c9f8b5ea770d,d670b800-c614-410b-aa1f-9fd072737b99,6fde1bb2-a4aa-481a-89d4-69b5faf940c3,Bank Transfer,MobiKwik,Mathura,Tamil Nadu,18.70.228.81,Pending,MacOS,33,Donations and Devotion,Online,-65.02,20,4759.44,1
T32753271,03/12/24,13:41:57,13fe6bed-2841-4570-96c9-00e01a7548ba,93b90959-f51b-4af9-9e5a-badf1b986275,036b9020-47d4-4dac-9efc-d8ec389f209d,Bill Payment,PayPal,Imphal,Mizoram,203.4.19.79,Failed,Android,44,Travel bookings,Online,-98.28,20,6023.69,1
T47928483,27/07/24,22:08:56,4575e16f-3e27-4c85-9739-8ea46202b9d7,86e165e2-c1b0-4a61-94a4-4031b16603be,3444999c-319d-497d-ab97-99184fb009a8,Refund,Paytm,Parbhani,Jharkhand,7.196.33.95,Pending,Android,39,Utilities,Online,66.33,33,7816.5,0
T61926364,05/02/24,16:00:51,947b4815-d741-4d3a-82ba-eed8533bc8f7,15d76ef2-623e-4b03-aacf-81b9a5c75125,e5294f51-af87-49d0-b30c-286d22191583,Subscription,PhonePe,Dibrugarh,Uttarakhand,165.71.104.5,Pending,Windows,27,Investment,Online,-41.77,34,4476.58,1
T78235199,28/05/24,00:58:08,356358f1-9655-453b-b634-00706b7a893d,1416ad61-5320-47f7-8e42-a8f021a4be60,c7d7b0d2-de6c-44bc-a9e0-983b33473afb,Bank Transfer,MobiKwik,Ramgarh,Gujarat,57.30.91.130,Completed,MacOS,14,Home delivery,In-store,36.46,50,7292.61,1
T65411407,29/03/24,03:46:04,928f60ae-5129-48ac-9c2e-81f071d63ff6,e41857b7-e9fb-46ab-b711-e66e1a8dfa84,55faefa8-f869-4c6f-beee-ad56f7609f26,Investment,Razorpay,Guwahati,Kerala,125.219.123.162,Pending,iOS,47,More Services,Mobile,68.42,36,3435.83,0
T46197241,09/09/24,16:12:21,a8ac2c64-2716-4fb8-8680-e196f66676e9,6124674d-001f-4cac-92df-e5218dd02e4d,85be6996-fcb4-4c9c-a153-5fb6b737c10a,Purchase,PhonePe,Bilaspur,Andhra Pradesh,198.127.45.95,Pending,Android,2,Donations and Devotion,Mobile,-51.73,3,5042.19,0
T85580211,23/08/24,12:37:50,2364c214-6050-4bbd-9ef0-b34b09928347,abbf402c-6c04-405b-8d91-f250ac877812,f682827a-0f8b-4f18-bb6b-073736dd51e9,Other,BharatPe,Panvel,Madhya Pradesh,67.17.167.50,Completed,MacOS,15,Home delivery,In-store,-66.16,56,4687.8,1
T98324476,20/06/24,01:51:23,ad8b8fbe-d462-40fd-9b8f-3b5916a0cdaa,ff58989f-27a1-4adf-8e32-8289bca22620,c18d092d-4bb6-4665-ad1d-d705e1fe76c1,Subscription,MobiKwik,Vadodara,West Bengal,154.73.77.125,Pending,Android,19,Utilities,Mobile,-73.47,14,2667.24,0
T51612622,10/03/24,03:15:22,7c1c116b-9fa2-4430-bfe3-95fc117cae94,4a0d546d-4186-4cea-ac07-9d5eb461f242,4cd15565-8fc2-4b5c-9b79-5b7811ef5d7e,Refund,Rupay,Dharmavaram,Sikkim,104.224.101.146,Pending,Android,32,Home delivery,Mobile,70.03,1,7285.82,1
T40395194,15/12/24,09:01:57,db3fae5a-7ff9-4063-9d0c-79116a3afe03,bb6b451e-5d0a-4771-b56f-dc94f28779d9,6f736dcf-8ff9-4ade-91b2-60cc0eab29a8,Investment,BHIM,Nadiad,Tamil Nadu,118.64.155.24,Pending,Android,47,Investment,Mobile,-41.65,26,3650.54,0
T21187520,04/03/24,10:13:37,eead5444-a8bc-4225-a0fc-f1a1187986b0,7d58c278-f6f2-47c4-8881-e07088b39f91,edff0490-7718-43b1-962a-5bdb0a96d109,Bill Payment,Stripe,Aurangabad,Karnataka,109.206.75.233,Failed,Windows,37,Other,In-store,-92.55,10,4903.71,1
T30654237,04/08/24,17:30:09,7560b570-c1d6-425e-afd5-afbf3056587c,23edff48-f042-4cbb-aaac-2372194e8e2f,877e831b-5f00-4b2e-8fcd-de9e6da5ab27,Refund,Paytm,Haldia,Manipur,44.19.57.122,Pending,Android,40,Travel bookings,Mobile,79.01,26,8494.6,0
T89177201,25/03/24,18:50:06,b84f1a4e-15b2-4a11-bd0c-f1251aa156dd,26280ee7-d982-4a30-9f27-cdfc9d90532b,8c6f09b6-bc64-4e6c-a9ff-05a8b30078e8,Subscription,MobiKwik,Phagwara,Haryana,194.215.4.76,Failed,Windows,8,Travel bookings,In-store,2.59,50,3703.31,0
T55404918,30/11/24,17:22:58,9ad3ea68-55b2-4b40-b996-875e90b5cb9f,40baa3ed-ce80-4621-9507-1563b2fc2016,cedc9ef0-90ea-4a62-af03-5a02f7515827,Other,PhonePe,Tumkur,Mizoram,25.93.206.137,Completed,Windows,11,Investment,Online,28.2,2,2449.2,0
T19280597,15/08/24,23:17:04,3a73233a-dcfe-43f0-a8ab-ea161e1c9b66,2628dfe4-5c75-459d-a248-5dabc78c06a3,cf85ca06-b7a4-476b-93cb-925a7b5fb7e1,Other,PhonePe,Maheshtala,Telangana,56.6.226.64,Failed,Windows,5,More Services,Mobile,-67.82,51,2741.16,0
T49108600,22/10/24,22:14:17,b551aff5-0a58-488f-8e1b-036031e71483,65a71db8-7b84-4038-8f33-f91dc436d610,6537c4b4-bebb-4a74-b9c0-f2438e3d2430,Purchase,Razorpay,Orai,Andhra Pradesh,125.47.235.168,Completed,iOS,47,Other,In-store,32.19,6,9662.89,1
T95434841,11/10/24,18:04:58,17c33b2c-7100-40a9-b5d3-2eabc16b3661,1426e5b0-600d-4219-aca0-843e16abc141,9d421f8d-ed1e-4ab9-b1dc-3c9065fda160,Bank Transfer,PayPal,Shivpuri,Meghalaya,142.152.87.210,Completed,Android,35,Financial services and Taxes,In-store,56.33,4,847.39,0
T24957102,21/10/24,15:04:01,4b0d3c9c-7a8d-44af-b5b0-f0308e5c3ded,fcbe381f-5034-466a-9125-ebff80b7d333,d9aa10e0-7f16-4a06-b4e0-3c3d9a4535cf,Subscription,MobiKwik,Ambarnath,Meghalaya,139.147.28.23,Failed,Android,41,Travel bookings,Mobile,-10.87,22,6682.84,1
T84099211,20/09/24,22:31:47,975226c5-1a7e-4da8-a6f5-010496e0b3d1,00792738-13d2-490d-9794-1cbe57c93f79,4e9dd485-7dd7-4ad2-84b3-f3947feff1b3,Subscription,Stripe,Mango,Jharkhand,13.78.29.97,Pending,iOS,9,Other,In-store,79.5,35,400.99,0
T16014985,08/11/24,04:27:54,9b4a9d2f-02be-4f36-ab5f-5871703df497,56ba9bf3-52d3-4148-8222-05694923c023,5f26ce27-4aba-4d20-b049-a648456097e4,Investment,MobiKwik,Udaipur,Gujarat,94.120.108.208,Pending,Windows,46,Home delivery,Online,-1.22,30,7664.54,0
T20501982,18/02/24,16:33:29,90a46039-2e2e-4f65-95bf-1c3454ed9e42,9018b6ba-63a7-4d81-b039-69724317ee19,f31890f0-2bcb-48d1-bc9c-3fbaee4a5c03,Other,Rupay,Parbhani,Meghalaya,121.230.188.130,Failed,iOS,8,Utilities,Online,-29.54,49,4539.38,0
T98630343,14/09/24,05:24:37,cca9a32c-0d33-44e4-9e4d-19cca8930f80,16886158-939f-46de-8e95-c5ec27dead8d,3877ba4f-f44f-4fc3-a958-ada5f32f14ba,Investment,BharatPe,Howrah,Uttar Pradesh,185.115.57.98,Failed,Windows,4,Brand Vouchers and OTT,Online,79.96,45,1465.72,1
T21575784,22/09/24,03:39:19,11bcd555-e8f9-44be-909d-261781582702,71b39c56-2a1d-4a2a-b409-5e5306a65608,d69a9f22-79b4-4f2b-bf00-2f7528388458,Bank Transfer,Paytm,Danapur,Arunachal Pradesh,73.12.32.145,Completed,Android,14,More Services,Mobile,68.3,9,1439.96,1
T62552067,03/03/24,20:12:10,73c6136b-27c1-4acd-8d67-23b21eb0dd64,bdc7774a-b13e-466e-a400-0f5767d439fc,f018d749-ff6f-4bed-ba2a-c7f19a473d4f,Bill Payment,Razorpay,Durgapur,Goa,184.171.161.25,Completed,MacOS,10,Travel bookings,Mobile,-24.82,54,2915.17,0
T51019335,31/07/24,18:29:39,d7ed63e5-bbc0-45ae-aa7f-1b5b2a8a97d3,a35c0bdd-7883-47f8-95dc-3c78f4aa9ed8,9e055bd8-80be-4fcc-92e9-a77d35f16a03,Subscription,MobiKwik,Katihar,Punjab,78.235.223.77,Failed,Android,43,Purchases,Online,8.52,26,7446.46,0
T72528548,02/10/24,14:57:29,467852c5-44c3-4c2c-bd0d-7c5f2b9f6d26,f2c6977c-213c-4f1b-9262-fe5b2d08b4fe,541c8c40-5359-45c9-b260-f52195c78ef1,Bill Payment,Rupay,Bardhaman,Kerala,138.101.117.129,Pending,Android,48,Donations and Devotion,Mobile,55.6,60,3213.18,0
T72024412,15/01/24,07:40:35,46dcf20b-ece0-46d8-9d89-a27e8a8e995d,4d69fa84-4319-4784-99ae-1e88a198b56e,4753f3b1-6a34-43b8-b5c4-ab1eb9a686ce,Investment,PhonePe,Aurangabad,Uttar Pradesh,189.114.214.35,Pending,MacOS,4,Donations and Devotion,Mobile,29.5,8,3888.37,1
T56705539,07/08/24,04:59:39,5a2fd352-5697-44ae-8d19-578237bb12ba,63d03ca3-2898-4f2e-870d-6f95d38854ae,b72d581b-fb73-441f-b708-e9e579f22163,Investment,Rupay,Bhusawal,Uttar Pradesh,106.160.93.139,Pending,Android,38,Purchases,In-store,87.8,24,9796.8,0
T61241076,19/03/24,10:10:38,089969f7-6e53-488e-8304-22f7e0d8be35,1cdab154-e40f-414e-846a-cf3e59e76963,462be404-cfb7-415d-913b-b54d06c81649,Bill Payment,Paytm,Deoghar,Manipur,110.215.107.89,Pending,MacOS,38,Purchases,Online,26.94,58,3229.4,0
T31123137,10/11/24,02:40:50,0c4ff6bf-1b07-438d-a913-d2a707bd8db0,32c5c554-2786-470a-9057-8e96137bab08,c421dd4e-b328-4dda-9630-acbbc77cd4da,Investment,PhonePe,Alwar,Maharashtra,136.207.99.33,Failed,Android,38,Brand Vouchers and OTT,Mobile,-17.65,48,6812.11,0
T57661086,15/07/24,12:29:11,ad01aeea-4f17-4e2b-9054-d5135738e48f,2f6955ab-2ade-46a4-a7d7-0a0e10f97b66,d0f772d8-3d2f-4694-930e-e9981f8f81f9,Bank Transfer,PayPal,Naihati,Tripura,19.7.247.166,Pending,iOS,5,Utilities,In-store,-17.51,32,167.94,1
T90462028,22/12/24,21:25:20,4e61dc1e-148a-40c1-8e45-6505478fdfe4,9f8e59ff-72f1-49fa-bdb2-88c522fb2457,bd9cc457-abfa-4be6-b531-ecf9ce8d717b,Refund,Stripe,Bahraich,Mizoram,129.158.82.98,Failed,iOS,15,Travel bookings,In-store,33.44,38,5816.01,0
T47375261,30/05/24,12:23:58,693f727c-de4a-4f00-a97f-8625c064d8cc,0ebd57f7-7cda-44d2-bfb0-7b9c31cbe457,497f741d-85d9-445c-b635-3732dff499c8,Bank Transfer,MobiKwik,Alwar,Mizoram,37.209.207.253,Failed,MacOS,18,Donations and Devotion,In-store,62.57,36,8084.92,0
T65212715,23/06/24,08:15:56,bb9dbb1a-eb98-4ccb-888a-b370bb3fe056,3a4429ed-afd3-48c2-b570-444db23cd82c,be0f28a8-e48a-47a5-949d-91ee3b85a351,Bill Payment,Paytm,Panihati,Tripura,77.222.219.136,Failed,Android,47,Brand Vouchers and OTT,In-store,-39.09,30,2008.58,0
T53749199,08/12/24,09:21:28,f33d9073-5c74-4b3a-bd73-fcaf7144ae08,4bd13ef7-e684-404d-a594-3db385e2f357,71703a51-0462-4b41-8fe4-ea7f1a5f61e1,Bill Payment,Rupay,Raichur,Bihar,175.76.118.247,Pending,Windows,49,Travel bookings,Mobile,-20.07,44,2412.61,1
T39541565,16/05/24,16:03:21,fba37b3f-3c79-41af-a4aa-98a6ea3e7223,db5512d4-ad36-4aee-905c-7b0183d777c6,cca3c77d-7c96-497a-abae-a4e074855221,Refund,Stripe,Katihar,Bihar,73.203.7.33,Failed,iOS,48,Financial services and Taxes,Online,-24.58,44,2010.5,0
T92208153,28/05/24,20:04:08,19084674-cba9-4741-b3e8-cbc7d239e59b,18acfe00-56a2-47f2-a523-a5e10a96afb4,79188f59-d5a2-4f9f-8e19-ef48a05b72a4,Other,Paytm,Hyderabad,West Bengal,162.74.247.84,Pending,Windows,19,Utilities,Mobile,-31.02,31,4410.15,1
T10106307,10/01/24,19:20:23,4655577c-5768-46bc-873e-6316546d0a96,5d47166c-2e23-4c66-9228-626c8a32115c,f0da1f10-c753-44ad-ba80-b3b80e7d9405,Refund,Razorpay,Thane,Andhra Pradesh,128.214.173.125,Failed,Android,39,Investment,In-store,-1.27,35,5696.65,0
T65386389,10/08/24,15:02:03,c38addeb-569b-4091-89eb-2a1c518a689c,86b7a56a-5e63-438c-af58-c8faff3685f2,0d911793-7a5f-4556-a004-ceedd00f5b47,Other,Stripe,Purnia,Karnataka,195.176.238.128,Completed,iOS,31,Brand Vouchers and OTT,In-store,-55.04,53,2333.57,0
T70985930,07/06/24,23:53:06,ae939004-a38e-4877-8355-ea956f333e5f,8105d7fe-ccc3-44e3-a5a7-0fd65d694d4c,9f66cbee-56b3-4068-9241-17f009f03727,Bank Transfer,Rupay,Bangalore,Manipur,82.154.249.67,Failed,Windows,18,Travel bookings,Mobile,-66.44,44,1773.5,1
T52402225,21/09/24,13:26:23,95c167cc-790d-4ce7-abaa-3c0d83846b1f,d1b44b4f-7948-45fe-939f-bf028883a8a6,6e2b73ff-dd7f-4dda-9580-515f16fcb62a,Investment,MobiKwik,Sangli-Miraj & Kupwad,Chhattisgarh,170.135.24.121,Failed,iOS,49,Brand Vouchers and OTT,Mobile,14.03,44,5287.27,0
T72389227,30/01/24,21:28:35,2103649f-7af1-4dcd-8659-46060e8e5e8c,ebe40d7c-41cf-442c-bfd8-2caff36483be,f1d69ec8-22c0-4462-a828-36245379a348,Bill Payment,Rupay,Guntakal,Haryana,34.242.121.50,Pending,MacOS,24,Investment,In-store,-34.56,23,4378.08,0
T64192903,02/08/24,00:07:35,e5af05ab-73d0-4539-bcdc-6eb2efde4132,aefe22ef-c754-4339-bb5b-28cc7d0da3d9,a0312448-d870-42d8-88f9-59e5441209dc,Subscription,BHIM,Bilaspur,Tripura,79.218.51.51,Failed,Android,9,Other,In-store,30.84,17,4881.75,0
T57830093,25/07/24,06:49:48,b82f2ce2-275e-4049-9b71-7ad3f24bd84d,5bb43159-ab82-492a-b8a8-dbd689f33f72,c4f48ce2-912f-4e53-92da-be30ede528bc,Bill Payment,Paytm,Jabalpur,Jharkhand,207.1.203.207,Pending,iOS,47,Investment,Mobile,-78.48,31,7803.81,1
T85033398,14/08/24,13:57:26,13b28d97-5df1-4097-b4b8-20e18b3a4c0c,3c2f0aa8-7beb-48ae-a34f-293c057b9676,de71ade2-56c9-4e03-bb79-585abb32a729,Bill Payment,PayPal,Proddatur,Karnataka,180.184.67.34,Completed,Android,7,Brand Vouchers and OTT,In-store,77.13,13,1104.57,1
T55123517,25/04/24,07:25:13,159c8135-0696-491f-ac40-041d2f8651b4,11bfb2fd-fb2e-472f-9ef9-020a42841d8c,7e335564-fd21-4fa6-b948-0ebdae0e57da,Refund,BharatPe,Karnal,Gujarat,159.57.47.91,Pending,Windows,17,Utilities,Mobile,-71.23,15,8447.0,1
T75324324,15/04/24,13:49:43,1c5a4efb-2441-4e38-bbe3-bd20f47426e0,8fb9fb3b-91f3-4207-a598-c029ff6df4ce,8741ff54-9a99-4be7-a2e3-7d1f5e794dbb,Bill Payment,PhonePe,Jodhpur,Gujarat,152.19.74.53,Pending,Android,18,Donations and Devotion,Online,74.59,31,343.37,1
T44236271,17/12/24,00:04:16,a8dc6477-7fe9-426b-84be-078303ced035,b36586db-317c-4991-a20d-7e788ac999ca,dbc84ac6-9960-4c85-9e41-692bd2e55ed0,Subscription,BHIM,Guna,Goa,33.38.41.70,Failed,MacOS,18,Other,In-store,-36.56,35,2889.24,1
T58784353,26/08/24,16:05:10,8265fcbd-70f6-4aa3-bba8-99e8c8a9fbd6,59561c93-e3e6-43b5-887d-c5eed7fb1905,13d69e00-7e7a-42ec-a0e2-62a1f64d78b6,Bank Transfer,MobiKwik,Proddatur,Andhra Pradesh,54.24.69.250,Failed,Windows,31,Investment,In-store,82.88,53,318.33,0
T58010676,02/03/24,11:09:17,8957ad5b-9f5e-4abc-b66b-185592af2a1f,554b2e86-d292-4c09-a6ee-105a9a984e37,4fc3a4a7-8c22-4e50-be6f-cf728b931efe,Subscription,Stripe,Nellore,Mizoram,94.67.185.75,Pending,Android,14,Donations and Devotion,Mobile,-18.28,41,9158.41,0
T86391187,27/06/24,19:21:51,3003c219-d857-4081-9f18-35f055e405b9,b171bebd-dab5-4789-a704-6e520c80c4b9,90ab4453-c81a-4cf7-b234-de1cc07513ff,Other,Stripe,Muzaffarnagar,Goa,177.88.231.220,Failed,Android,32,Investment,Online,-88.67,43,8394.68,1
T98062289,14/11/24,13:26:11,1d1329f0-2968-4826-9acd-e7b98d668c1f,cfae37f8-fb12-47ee-b85d-4c41ed1ca94f,c82485f9-5aff-4ff5-9725-1b038ace4f08,Bank Transfer,Paytm,Tadipatri,Chhattisgarh,126.93.208.18,Failed,Android,42,Financial services and Taxes,In-store,60.54,55,7760.6,0
T14618669,16/05/24,02:40:49,e3595e9d-0328-4965-b05f-fb73851b7f8d,fd625262-f204-43d5-ad14-a822edefedbe,5ec765be-6174-4ef2-85f8-ba77f0eeb01f,Other,Stripe,Bikaner,Jharkhand,87.219.24.177,Pending,Windows,21,Brand Vouchers and OTT,Online,79.9,54,6981.04,0
T58206208,06/04/24,15:28:46,c6df8dec-c9ec-4e9a-b80e-bb88c99a1b42,9e689227-8545-4f74-a40f-7196e922bfe0,cc0a36c5-7845-4df7-a1bb-137e2dc196e8,Bill Payment,Razorpay,Giridih,Nagaland,80.219.230.73,Completed,iOS,45,Donations and Devotion,Mobile,-29.37,41,5944.71,0
T69037591,20/05/24,02:46:15,f3c1818d-c0bb-4a6e-acb5-bb373a3508aa,eb66f4b1-18da-40b7-a5b1-83f75fc2ff4c,c10b1626-c3ae-44e7-8038-f21038c98922,Bank Transfer,PayPal,Khandwa,Sikkim,119.0.140.171,Pending,MacOS,49,Financial services and Taxes,Online,84.85,27,5328.47,1
T68117510,23/10/24,20:25:15,08ce4985-9b38-48c7-b9dd-044ec8c74436,d38e84c0-de41-4c99-80aa-31ae3c078026,7a9d079f-02f9-408c-8a37-df9e52278d58,Bank Transfer,PayPal,Bettiah,Madhya Pradesh,130.109.128.94,Completed,Android,43,Other,Mobile,-38.18,36,5255.82,0
T61104278,17/08/24,19:52:56,5a006045-e95a-4516-a4bc-067a4e9b835b,086c2baa-c2cf-46a3-8cb7-ce8d3f709775,663863ee-b548-4c89-a44d-fc1abf7c4fbf,Subscription,Paytm,Rajkot,Arunachal Pradesh,40.73.202.243,Failed,Android,29,Donations and Devotion,Mobile,-94.9,16,1028.16,0
T44654604,16/12/24,04:20:33,a46e9511-4376-42c2-8b42-33c03b350341,22d2a78b-d6a4-4675-818b-00f0f91f8b8c,7d2ae4bc-040e-4962-b595-a91675fb94b6,Subscription,MobiKwik,Tinsukia,Punjab,45.207.151.112,Completed,Android,26,Purchases,In-store,7.44,18,8694.49,0
T55568299,17/10/24,00:29:30,75917be8-2c4d-4cb0-9e11-539ef279af76,97f61ae5-0491-476c-ad93-7cebee5d4046,ba6a05a7-ab8a-4142-9df4-b190c8631a52,Bill Payment,BHIM,Mau,Tripura,131.94.89.200,Completed,iOS,35,Travel bookings,Mobile,-47.8,18,5441.57,1
T86958772,07/11/24,17:19:06,e393f68a-9616-44e9-9f4d-56af380add18,ad762069-30bd-4b14-8fc7-4f3d9d7d1386,20c3f988-1129-4dc6-b805-4337ffc8c54f,Bill Payment,Rupay,Gangtok,Bihar,213.253.116.57,Failed,Android,36,Donations and Devotion,In-store,67.78,7,9134.29,0
